route_id,section_id,heading,text
245,245_section-0,FICHA TÉCNICA,"Rutas de montaña, senderismo y excursiones RUTASPIRINEOS Saut deth Pish en el valle de Varradós El salto de agua más importante y emblemático del Valle de Arán Arròs, Vielha-Mijaran, Valle de Arán, Lérida, Cataluña Dificultad Baja Tiempo total efectivo 0:45h Desnivel acumulado 90m Distancia total 1,2 km Punto de salida / llegada Plan des Artiguetes Población más cercana Arròs (Valle de Arán) Español Lagos, ríos y cascadas Familias y niños Paisajes pintorescos RUTASPIRINEOS Saut deth Pish en el valle de Varradós"
245,245_section-1,INTRODUCCIÓN,"Corta caminata en el valle de Varradós para contemplar el impresionante salto de agua del Saut deth Pish. El punto de inicio de la ruta se encuentra en el Plan des Artiguetes desde donde, en pocos minutos, llegamos a los saltos de agua. Un paseo por los alrededores de la hermosa cascada y del refugio nos permite descubrir el increíble paisaje de la zona, donde destacan el magnífico bosque de Siesso y el pequeño lago de montaña de Varradós. El Saut deth Pish está formado por dos cascadas, la principal y la más espectacular de unos 15-20m de altura, y la inferior de unos aproximadamente 5m. Las aguas de las cascadas provienen subterráneamente en gran parte del lago Long de Liat situado unos kilómetros más al norte. Las aguas llegan a través de un curso cárstico que acaba saliendo a la superficie en la fuente de Era Pila, en el barranco de Siesso. itinerario sentido de la ruta inicio / final EDITORIAL ALPINA. Val d’Aran. Sèrie E0. 1:40.000. RUTASPIRINEOS Saut deth Pish en el valle de Varradós"
245,245_section-2,PUNTOS IMPORTANTES DE PASO (WAYPOINTS),El espectáculo del agua que baja con fuerza por la cascada. Pasear tranquilamente por el bosque de Siesso. Descansar tumbados en el césped que hay al lado del lago de Varradós.
245,245_section-3,LO MEJOR DE ESTA RUTA,Punto de paso Tiempo Latitud Longitud Altura Plan des Artiguetes 0:00h N 42.7766277º E 0.8324275º 1.556m Mirador cascada Saut deth Pish 0:15h N 42.7776804º E 0.8348906º 1.585m Inicio cascada Sauth deth Pish 0:25h N 42.7780515º E 0.8347230º 1.600m Lago de Varradòs 0:38h N 42.7762755º E 0.8348457º 1.567m Plan des Artiguetes 0:45h N 42.7766277º E 0.8324275º 1.556m
245,245_section-4,MÁS INFORMACIÓN,"TIEMPO TOTAL EFECTIVO (SIN PARADAS): 0:45h en total, si realizamos la subida hasta la parte superior de la cascada principal y bajamos por entre el bosque de Siesso hasta el lago de Varradòs. En cambio, si sólo llegáis hasta el mirador y el refugio del Saut deth Pish y bajáis deshaciendo el mismo camino de subida calculad solo unos 30min. DESNIVEL ACUMULADO: 90m DISTANCIA TOTAL: 1,2 km DIFICULTAD TÉCNICA: Baja. Se trata de una excursión muy fácil y apta para todo el mundo. Aunque si queremos subir hasta la parte superior de la cascada, debemos de tener en cuenta que el camino sube por una pendiente bastante derecha, irregular y que encontraremos algunos obstáculos. ÉPOCA: La mejor época para visitar y disfrutar de este magnífico paraje de agua y vegetación empieza a finales de primavera y se alarga hasta finales de otoño. Fuera de esta época, es muy probable encontrar nieve y por tanto el acceso en coche por el valle de Varradós puede ser más difícil. MATERIAL: Nada en especial. CARTOGRAFÍA: Val d’Aran. Série E0. 1:40.000. Editorial Alpina. OBSERVACIONES: La belleza de la cascada y del entorno y el hecho de poder hacer paseos cortos y fáciles hace que ésta sea una zona muy frecuentada por turistas, sobre todo durante los meses de verano. Es un lugar idóneo para acercarse con familia y niños pequeños. RUTASPIRINEOS Saut deth Pish en el valle de Varradós"
245,245_section-5,RECORRIDO,"La subida por el bonito y estrecho valle de Varradós nos introduce en unos parajes llenos de frondosos bosques de hayas y abetos: el agua corre por el fondo del valle y por los innumerables barrancos que hay. Durante el otoño, este valle se tiñe de unos colores espectaculares, justo antes de que los árboles caducifolios pierdan las hojas para encarar el invierno. Si durante la subida miramos al sur, podremos disfrutar de unas vistas excepcionales del macizo de la Maladeta y el pico más alto de los Pirineos, el Aneto. Empezamos el itinerario a pie en el aparcamiento del Plan des Artiguetes (0:00h - 1.556m). La pista continúa unos kilómetros más, aunque ahora ya sólo es apta para vehículos todo terreno, hasta llegar al cuello de Varradós a unos 2.000m de altitud desde donde se puede acceder al valle del río Unhòla y llegar hasta Bagergue. Cruzamos el puente de Varradós y justo después tomamos a la izquierda el camino señalizado que nos llevará hasta la base de la cascada del Saut deth Pish. Un pequeño puente de madera nos permite superar el río Varradós pasando por el bosque. Al cabo de un par de minutos ya podemos disfrutar de las increíbles vistas de los dos saltos de agua y de los prados y bosques que hay a su alrededor. A medida que nos acercamos nos vamos impregnando cada vez más de la espectaculari­"
245,245_section-6,¿SABÍAS QUE...?,"Entre medianos de septiembre y medianos de octubre se puede escuchar un sonido muy característico que hacen los ciervos, la berrea? Lo hacen para llamar la atención de las hembras: el macho que brama más fuerte marca el territorio y se aparea con más hembras."
245,245_section-7,NO TE PIERDAS...,La visita al valle de Varradós en otoño para poder presenciar el gran espectáculo de colores que nos brindan las hojas de sus árboles.
245,245_section-8,CÓMO LLEGAR EN COCHE,"A 5 km de Vielha bajando por la carretera N-230 hacia Francia encontramos el Pont d’Arròs. En este punto (a mano derecha), nace la pista forestal asfaltada que al cabo de aproximadamente 12 km llega al Plan des Artiguetes, donde encontramos una zona habilitada para aparcar el coche. RUTASPIRINEOS Saut deth Pish en el valle de Varradós dad de este rincón. El camino, que está cuidado y bien acondicionado, avanza paralelamente al agua que baja proveniente de la cascada. Pronto llegamos al mirador de la cascada principal del Saut deth Pish (0:15h - 1.585m), un espacio habilitado para observar la majestuosidad de la cascada de cerca y sin ningún tipo de peligro. Este vistoso y espléndido salto de agua sorprende siempre tanto por la cantidad de agua que lleva como por su considerable altura. Desde el mirador continuamos subiendo y pasamos por el lado del cuidado refugio del Saut deth Pish, actualmente un centro de educación ambiental. Para los más atrevidos, justo al lado del refugio empieza un corto camino que, en fuerte pendiente, nos lleva hasta la parte superior de esta segunda cascada. El camino sinuoso y algo irregular empieza subiendo en clara dirección N para remontar el pequeño cerro que se eleva junto al inicio de la cascada. Una vez se ha ganado el fuerte desnivel, el camino gira a la izquierda (en dirección O) y haciendo una ligera bajada llega hasta el inicio de la cascada del Saut deth Pish (0:25h - 1.600m). Nos encontramos ahora en el punto donde se origina la cascada, desde donde disfrutamos también de unas bonitas vistas del entorno, ahora desde otra perspectiva. Deshacemos un trozo el camino que hemos hecho, pero no bajamos (derecha) por el camino empinado que hemos tomado justo al lado del refugio. Continuamos recto unos metros más para adentrarnos de lleno en un bonito bosque de abetos y hayas, conocido como bosque de Siesso. Vale la pena que nos dejemos perder por este bosque para disfrutar del paisaje excepcional que nos ofrece y de una vegetación exuberante que según la época del año en que nos encontremos cambia claramente de colores. Tomamos cualquiera de los diversos caminos (a veces un poco desdibujados, según la época del año) que bajan a nuestra derecha por la ladera de la montaña y por en medio del bosque y que nos dejan otra vez muy cerca del refugio. Después, hacemos un corto descenso por los prados que hay alrededor del refugio hasta el lago de Varradós (0:38h - 1.567m). Se trata de un tranquilo lago de montaña donde podremos descansar y aprovechar para comer. Este es un entorno idílico sólo perturbado por la gran cantidad de visitantes que recibe. Desde el estanque sólo tendremos que volver por el mismo camino por el que hemos subido para llegar de nuevo al Plan des Artiguetes (0:45h - 1.556m), lugar donde hemos empezado este corto paseo que nos ha descubierto un hermoso rincón escondido en medio del Valle de Arán."
246,246_section-0,FICHA TÉCNICA,"Rutas de montaña, senderismo y excursiones RUTASPIRINEOS Sendero accesible del Cornato Camino accesible para personas con movilidad reducida en el valle de Pineta Bielsa, Valle de Pineta, Sobrarbe, Huesca, Aragón Español Movilidad reducida Distancia de ida 600m Desnivel 5m Pendiente máximo 2% Accesibilidad Accesible sin acompañante. Aparcamiento adaptado Sí (capacidad 5 vehículos). Pavimento Pasarela de tierra con rodapié de madera y de 90 cm de anchura mínima. Varias zonas de descanso a lo largo del camino. RUTASPIRINEOS Sendero accesible del Cornato en valle de Pineta"
246,246_section-1,INTRODUCCIÓN,"Recorrido circular de 600m de longitud en el valle de Pineta. El camino del Cornato adaptado para personas con movilidad reducida da una vuelta circular y sin desnivel por el interior de un hermoso bosque de pinos y abetos. El camino avanza primero en dirección SE, luego gira en dirección SO y pos­ teriormente NO; finalmente cerramos la circular avanzando de nuevo en dirección SE. A medio camino está la opción de acortar el paseo y volver directamente hasta el punto inicial. El sendero accesible del Cornato avanza en todo momento por el interior de un bosque de pinos y abetos centenarios, en la parte baja del valle de Pineta. El valle de Pineta es un típico valle pirenaico de origen glaciar y está articulado por el río Cinca, que nace en el circo de Pineta, la cabecera del valle. El agradable recorrido por la pasarela adaptada está acompañado de varios paneles interpretativos de la naturaleza con textos en castellano (alfabeto tradicional y alfabeto Braille) que nos hablan de los árboles, de los sonidos, del paisaje y de las montañas que nos rodean. A lo largo del itinerario también nos encontramos 6 bancos adaptados y 2 mesas adaptadas. El sendero accesible del Cornato fue adaptado e inaugurado en 2010. A pesar de tratarse de una instalación bastante reciente, el estado actual del camino no es bueno y hay algunos baches y piedras que dificultan el avance en silla de ruedas (el itinerario es transitable en su totalidad, pero recomendamos tener cierta precaución). itinerario sentido de la ruta inicio / final EDITORIAL ALPINA. Ordesa y Monte Perdido – Parque Nacional. 1:40.000. RUTASPIRINEOS Sendero accesible del Cornato en valle de Pineta"
246,246_section-2,PUNTOS IMPORTANTES DE PASO (WAYPOINTS),"El bosque de avetos centenarios por el que transcurre la senda. Los espacios adaptados para personas con movilidad reducida. Los 11 paneles informativos que nos encontramos, todos muy didácticos. Datum Europeo 1950"
246,246_section-3,LO MEJOR DE ESTA RUTA,Punto de paso Altura Latitud Longitud Inicio sendero del Cornato 1.170m 42.6357828º 0.1821067º Bifurcación 1.174m 42.6352240º 0.1815740º Tarima - Mesa de picnic 1.174m 42.6350550º 0.1810650º Inicio sendero del Cornato 1.170m 42.6357828º 0.1821067º
246,246_section-4,CÓMO LLEGAR EN COCHE,"Llegamos a Bielsa por la A-138. Desde Bielsa tomamos la carretera A-2611 hacia el valle de Pineta en dirección al Parador Nacional de Pineta. La carretera gana desnivel haciendo varias lazadas y llegamos al pequeño núcleo de Javierre. Lo dejamos atrás y seguimos por la carretera, que se adentra en el valle de Pineta. Avanzamos en dirección O y rodeamos el embalse de Pineta. Después de superar el embalse, tomamos una pista de tierra a mano izquierda (a 4,5km de Bielsa). En este desvío hay una indicación del sendero accesible del Cornato. Pasamos por el lado de un área de descanso con mesas y columpios y 50m más adelante, después de cruzar el río Cinca, llegamos al aparcamiento adaptado del sendero del Cornato. RUTASPIRINEOS Sendero accesible del Cornato en valle de Pineta"
246,246_section-5,RECORRIDO,"Un panel situado justo al lado del aparcamiento adaptado nos marca el punto de inicio (1.170m) del sendero accesible del Cornato. El itinerario es circular y se puede hacer en ambos sentidos. Sin embargo, recomendamos seguir el sentido propuesto en los paneles orientativos que hay instalados. Desde el punto de inicio, empezamos a avanzar en dirección SE y cruzamos un pequeño torrente a través de un puente de madera. ¡Ojo!, hay que vigilar con un agujero que hay justo en la transición entre la pasarela y el puente de madera. Seguimos avanzando por el interior de un bosque de pinos y después de 100m llegamos a un punto donde el camino hace un giro pronunciado a la derecha y hay una mesa y un banco. Seguimos avanzando, ahora en dirección SO. Nos vamos encontrando varios paneles que nos hablan de la vegetación, los sonidos y el paisaje de este lugar. Después de 60m, el camino hace otro giro a la derecha. Avanzamos ahora en dirección NO por el interior de un bosque de abetos. Hacemos otros 60m por la pasarela y llegamos a una bifurcación (1.174m). Hasta este punto, hemos recorrido aproximadamente una tercera parte del sendero accesible del Cornato. En esta bifurcación podemos girar a la derecha y regresar directamente al punto de inicio del camino, o bien podemos continuar hacia la izquierda y recorrer el resto del sendero accesible. Nosotros seguimos el camino, hacia la izquierda, en dirección O. Pronto llegamos a una gran tarima de madera (1.174m). Se trata de la escultura Arte y Naturaleza - Mesa de Picnic de Siah Armajani, escultor estadounidense nacido en 1939 en Irán y que entre otras obras es el diseñador de la antorcha de los Juegos Olímpicos de Atlanta (1996). Dejamos atrás la tarima y continuamos por la pasarela, ahora en dirección N- NO. A unos 100m de la tarima cruzamos una pista. A la izquierda hay una amplia zona de acampada. Continuamos avanzando y llegamos a una zona de descanso donde hay una mesa, es la última zona de descanso del recorrido. Si miramos en dirección O, valle arriba, a lo lejos podemos ver las cumbres del Monte Perdido (3.355m) y del Cilindro de Marboré (3.325m). En este punto el camino hace un giro pronunciado a la derecha y coge de nuevo una dirección SE. Debemos recorrer un último tramo de unos 120m y llegamos al aparcamiento adaptado del Cornato, punto de inicio y final (1.170m) de este paseo por el tranquilo valle Pineta."
247,247_section-0,FICHA TÉCNICA,"Rutas de montaña, senderismo y excursiones RUTASPIRINEOS Sendero adaptado de la Pradera de Ordesa Camino accesible para personas con movilidad reducida en el valle de Ordesa Torla, Valle de Ordesa, Sobrarbe, Huesca, Aragón Español Movilidad reducida Distancia de ida 1.200m Desnivel 30m Pendiente máxima 6% Accesibilidad Accesible sin acompañante. Aparcamiento adaptado Sí (capacidad 4 vehículos). Pavimento Pasarela de tierra y hormigón con rodapié y de 1m de anchura mínima. Varias zonas de descanso a lo largo del camino. RUTASPIRINEOS Sendero adaptado de la Pradera de Ordesa"
247,247_section-1,INTRODUCCIÓN,"Ruta de 1.200m de longitud (ida) que remonta el valle de Ordesa siguiendo el cauce del río Arazas. El sendero adaptado para personas con movilidad reducida del valle de Ordesa comienza en la Pradera de Ordesa y avanza en dirección E remontando el valle. El camino cruza el río Arazas y prosigue valle arriba por el lado meridional del valle hasta que llega a la altura del circo de Cotatuero, donde hay una amplia zona de descanso con paneles informativos. El recorrido por el sendero adaptado del valle de Ordesa nos permite descubrir la rica vegetación del valle de Ordesa -el camino avanza en paralelo al río Arazas y cruza un bosque de ribera y un bonito hayedo- y admirar las espectaculares y escarpadas paredes del valle, resultado de la erosión del hielo de los glaciares durante miles de años. El final del recorrido es en una amplia zona de descanso a la altura del circo de Cotatuero: mirando hacia arriba podemos observar los escarpados contrafuertes del Gallinero y del Fraucata, y el circo y la cascada de Cotatuero, que, con un salto de 200m, es una de las más altas del Pirineo. Varios paneles informativos nos ofrecen información en español (alfabeto tradicional y alfabeto Braille), francés e inglés sobre el Parque Nacional de Ordesa y Monte Perdido, un entorno excepcional que en 1997 fue declarado Patrimonio de la Humanidad por parte de la UNESCO. itinerario sentido de la ruta inicio / final EDITORIAL ALPINA. Ordesa y Monte Perdido – Parque Nacional. 1:40.000. RUTASPIRINEOS Sendero adaptado de la Pradera de Ordesa"
247,247_section-2,PUNTOS IMPORTANTES DE PASO (WAYPOINTS),Las vistas del circo de Cotatuero y su cascada. Los espacios adaptados para personas con movilidad reducida.
247,247_section-3,LO MEJOR DE ESTA RUTA,Punto de paso Altura Latitud Longitud Pradera de Ordesa - Inicio sendero adaptado 1.300m 42.6491970º -0.0577010º Fin del sendero adaptado 1.326m 42.6461040º -0.0457820º
247,247_section-4,CÓMO LLEGAR EN COCHE,"Nos dirigimos por la carretera N-260a hacia Torla (desde Broto, si venimos del S, o desde Biescas y Linás de Broto, si venimos del O). En una curva pronunciada de la N-260a tomamos la carretera A-135, siguiendo las indicaciones de Torla. Después de 1 km, llegamos a la entrada del pueblo. A mano derecha tenemos el Centro de Visitantes del Parque Nacional de Ordesa y Monte Perdido y su parking. Si NO disponemos de tarjeta de estacionamiento para discapacitados, durante el verano, Semana Santa y algunos festivos señalados es obligatorio estacionar el vehículo en este parking y coger el servicio de autobuses del parque para acceder a la Pradera de Ordesa, punto de inicio de nuestra ruta. Si disponemos de tarjeta de estacionamiento para discapacitados, podemos solicitar en la oficina del parque una autorización especial (más info: tel. 974 486 472). Después de hacer esta gestión, se nos emitirá una autorización y podremos entrar al parque con nuestro vehículo propio y siguiendo siempre a alguno de los autobuses del parque (salidas de 7:00h a 20:00h cada 20 minutos aprox.). Si estamos fuera de temporada y el acceso está permitido, por la carretera A-135 cruzamos el pueblo de Torla en dirección N. Salimos del pueblo y después de 3 km llegamos al Puente de los Navarros. Hacia el N se abre el valle de Bujaruelo pero nosotros seguimos por la A-135 que gira hacia el E, cruza las puertas de acceso al parque nacional y se enfila hacia el valle de Ordesa haciendo varias lazadas. Después de 5 km, llegamos a la Pradera de Ordesa, cruzamos todo el parking hasta el otro extremo y llegamos a las plazas reservadas para disca­ pacitados."
247,247_section-5,RECORRIDO,"En la explanada de la Pradera de Ordesa hay una pasarela adaptada para personas con movilidad reducida que rodea todo el aparcamiento por su lado N, desde el extremo occidental (donde se encuentra el bar- restaurante y donde paran los autobuses del parque) hasta el extremo oriental, donde se encuentra el punto de inicio de nuestra ruta. Así pues, si llegáis a la Pradera de Ordesa con los autobuses del parque, deberéis recorrer esta pasarela hasta el punto de inicio del sendero adaptado del valle de Ordesa, en el extremo oriental del aparcamiento. Sin embargo, en este extremo oriental, encontraréis también cuatro plazas de aparcamiento reservadas para personas con movilidad reducida, que podéis utilizar si queréis RUTASPIRINEOS Sendero adaptado de la Pradera de Ordesa"
247,247_section-6,¿SABÍAS QUE...?,"El Parque Nacional de Ordesa y Monte Perdido se creó en 1918? Incluía sólo el valle de Ordesa, pero en 1982 se amplió con el valle de Pineta, las Gargantas de Escuaín y el Cañón de Añisclo. ahorraros la pasarela que recorre el aparcamiento, llegáis en vehículo propio y disponéis de la tarjeta de estacionamiento para discapacitados. En el extremo oriental del aparcamiento de la Pradera de Ordesa, junto a estas plazas de estacionamiento adaptadas, un panel del Parque Nacional nos marca el inicio del sendero adaptado del valle de Ordesa (1.300m), punto de inicio de nuestra ruta. Empezamos a avanzar por el sendero adaptado en dirección E. Debemos seguir la pasarela de hormigón y tierra, que está protegida con rodapié. La vegetación que nos rodea en este tramo es la típica del bosque de ribera de montaña: fresnos, abedules y sauces. Después de unos 200m el camino gira hacia la derecha y llegamos al puente sobre el río Arazas. El río Arazas recorre todo el valle de Ordesa hasta desembocar en el río Ara cerca de Torla, varios kilómetros aguas abajo. Pasamos al margen meridional del río y llegamos a una zona de descanso. Seguimos avanzando. Pronto el sendero hace un giro hacia la izquierda y recupera la dirección propia del valle (E-O). En este punto, hay una confluencia de caminos. Recto hacia adelante (S) sale el camino de la Senda de los Cazadores y la Faja de Pelay, a la derecha (O) está el camino que va hacia Torla y a la izquierda (E) el camino adaptado que nosotros seguiremos y que remonta el valle de Ordesa en dirección a la cascada del Estrecho y las Gradas de Soaso. Avanzamos en paralelo al río, que tenemos a nuestra izquierda en todo momento. Podemos apreciar perfectamente la característica forma de “U” que tiene el valle de Ordesa, un valle de origen glacial. Llegamos a otra zona de descanso donde hay un panel informativo que nos habla del Gallinero, montaña que tenemos justo a nuestra izquierda (N), y de la vegetación del valle de Ordesa. Seguimos avanzando y nos adentramos en un bonito hayedo. Ahora el camino se aleja un poco del río Arazas, que nos queda a unos 50m de distancia. Dejamos atrás un último sobreancho. Después de unos 300m el camino adaptado hace un último giro pronunciado hacia la izquierda. Desde este punto sale un camino que continúa valle arriba hasta la cascada del Estrecho. Nosotros seguimos a la izquierda por la pasarela y llegamos al final del sendero adaptado del valle de Ordesa (1.326m). Encontramos una zona de descanso con un panel informativo desde donde podemos admirar el circo de Cotatuero, que queda enclavado entre las paredes verticales del Gallinero y del Fraucata. Podemos observar también la cascada de Cotatuero, una de las más altas del Pirineo con una caída vertical de 200m. Para regresar hasta la Pradera de Ordesa debemos seguir el mismo itinerario."
248,248_section-0,FICHA TÉCNICA,"Vallfogona de Ripollès, Bajo Ripollés y Montgrony, El Ripollés, Gerona, Cataluña, España Descubriendo la bonita y solitaria sierra del Puig d’Estela, en el corazón del Prepirineo catalán La sierra de Puig d’Estela en Vallfogona de Ripollès Paisatges pintorescos Rutas circulares Patrimonio histórico Dificultad Tiempo total efectivo Distancia total Desnivel acumulado Altitud mínima Altitud máxima Punto de salida / llegada Población más cercana RUTASPIRINEOS Rutas de montaña, senderismo y excursiones Català Español Media 3:20h 12,2 km 405m 947m 1.300m Calle Puig Estela Vallfogona de Ripollès El núcleo medieval de Vallfogona de Ripollès. Los espléndidos hayedos de la sierra del Puig d’Estela. Las vistas que tenemos del Taga y la sierra Cavallera."
248,248_section-1,LO MEJOR DE ESTA RUTA,Sistema de coordenadas geográficas. Datum WGS84. Punto de paso Tiempo Altura Latitud Longitud Calle Puig Estela (Vallfogona de Ripollès) 0:00h 947m 42.197098º 2.303041º Collado de las Fonts de l’Orri 0:40h 1.114m 42.204414º 2.291738º Collado de la Creu de Can Civat 1:00h 1.169m 42.204037º 2.303972º Collado de Roca 1:55h 1.297m 42.204361º 2.337317º Collado de Canes 2:20h 1.120m 42.197132º 2.346005º Calle Puig Estela (Vallfogona de Ripollès) 3:20h 947m 42.197098º 2.303041º PUNTOS IMPORTANTES DE PASO (WAYPOINTS) 1 km N “Ripollès. 1:50.000” propiedad de la Editorial Alpina. itinerario sentido de la ruta inicio / final La sierra de Puig d’Estela en Vallfogona de Ripollès RUTASPIRINEOS
248,248_section-2,RECORRIDO,"Comenzamos el itinerario en la entrada de Vallfogona de Ripollès (0:00h - 947m), justo en el cruce de las calles Puig Estela y Prat de l’Om. Empezamos a andar en dirección a Sant Joan de les Abadesses (N). Una vez cruzada la carretera cogemos un sendero que nos lleva hasta la casa y granja de Can Costa. El camino pasa por la parte alta de la casa y se adentra en el bosque de pinos y robles, ascendiendo de forma constante en dirección N. Justo cuando el bosque comienza a abrirse y entramos en unos prados, pasamos junto a las fuentes del Orri. Un poco más arriba llegamos al collado de las Fonts de l’Orri (0:40h - 1.114m). Desde este punto nos dirigimos hacia el E, en dirección a Riudaura, por una pista ancha que dejamos poco después para tomar un sendero que nos conduce hasta el collado de la Creu de Can Civat (1:00h - 1.169m). En este paso histórico, entre Vallfogona de Ripollès y Sant Joan de les Abadesses, disfrutamos de"
248,248_section-3,MÁS INFORMACIÓN,"DURACIÓN: Medio día. TIEMPO TOTAL EFECTIVO (SIN PARADAS): 3:20h en total. 0:40h desde Vallfogona de Ripollès hasta el collado de las Fonts de l’Orri, 1:15h desde este punto hasta el collado de Roca, 0:25h desde este punto hasta el collado de Canes y 1:00h desde este collado hasta Vallfogona de Ripollès. DESNIVEL ACUMULADO: 405m DIFICULTAD: Media. ÉPOCA: Todo el año. CARTOGRAFÍA: · Ripollès. 1:50.000. Editorial Alpina. · Base topogràfica de Catalunya 1:25.000. Institut Cartogràfic i Geològic de Catalunya (ICGC)."
248,248_section-4,INTRODUCCIÓN,"Ruta circular de poco más de 12 km de longitud que sube a la sierra del Puig d’Estela desde Vallfogona de Ripollès. Recorremos la cresta de la sierra y regresamos a Vallfogona por el collado de Canes, descubriendo mil y una masías. Ruta de dificultad media, adecuada para personas acostumbradas a los itinerarios de media montaña. Vallfogona de Ripollès está situado en la falda de las sierras de Milany-Santa Magdalena y Puigsacalm- Bellmunt, que constituyen el espacio natural más notable y representativo del sistema Transversal, junto con el Collsacabra. Este territorio se declaró Espacio Natural Protegido en 1992 para salvaguardar su flora y fauna. Antiguamente la vía de comunicación más habitual entre Ripoll y Olot pasaba por el collado de Canes y Vallfogona de Ripollès. Actualmente, sin embargo, la carretera que pasa por Sant Joan de les Abadesses, más sencilla y menos revirada, concentra la mayor parte del tráfico. Esta excursión nos descubre una zona bastante solitaria y llena de encanto, en un itinerario que concentra una gran variedad de atractivos: el núcleo medieval de Vallfogona, las vistas que tenemos desde lo alto de la sierra del Puig d’Estela, los hayedos, las masías históricas,... La sierra de Puig d’Estela en Vallfogona de Ripollès RUTASPIRINEOS espléndidas vistas en todas direcciones. A partir de este punto seguimos la divisoria de aguas, en dirección E, subiendo a diferentes cumbres boscosas que se encuentran en esta sierra. Llegamos al collado de Comaformosa o de Can Pollastre, según los mapas, donde encontramos una pista forestal que lo cruza. Debemos tomar esta pista hacia la izquierda (E) y, pocos metros más allá, abandonarla para continuar recorriendo la sierra por senderos que se adentran en el bosque. El camino se hace más ancho y pasamos junto a un estanque, justo en el punto donde llega una pista forestal. Seguimos esta nueva pista en dirección E, rodeando la cima de Puig Alegre por la umbría, en medio de un hayedo, y llegando al collado de Roca (1:55h - 1.297m) o de la Ramada. Nos encontramos en un cruce de caminos. Desde aquí, si tenemos tiempo y fuerzas, tenemos la opción de subir hasta la próxima cima del Puig d’Estela (1.361m), siguiendo un camino señalizado con marcas blancas y amarillas (SE). El Puig d’Estela es un fantástico mirador natural de la Garrotxa y de las montañas del Prepirineo y de la cordillera Transversal, destacando sobre todas el Puigsacalm y Santa Magdalena del Mont. Si decidimos subir, hay que prever unos 20 minutos de subida adicionales y unos 10 minutos más de fuerte bajada hasta enlazar de nuevo con nuestro itinerario cerca del collado de Canes. Desde el collado de Roca tomamos la pista que sale hacia la derecha (S) y que, en suave bajada, por el interior de un bonito hayedo, nos lleva hasta el collado de Canes (2:20h - 1.120m). Desde este collado continuamos la ruta hacia poniente (O), en dirección a Vallfogona, avanzando en paralelo a la carretera. Nos encontramos en el antiguo camino real de Ripoll a Olot, que pasaba por las poblaciones de Vallfogona y Riudaura. Seguimos este camino pasando por diferentes masías: el Pinós, los Plans, el Esperó,... Los últimos metros del itinerario los hacemos por la carretera hasta las primeras casas de Vallfogona. En este punto el sendero se desvía a la izquierda y pasa junto a la rectoría vieja y la iglesia de Sant Julià, donde hay un comunidor (pequeña edificación en forma de porche cubierto, donde se guarecía el cura mientras conjuraba el mal tiempo con oraciones). Seguimos la calle Puig d’Estela hasta la entrada de Vallfogona de Ripollès (3:20h - 947m), donde hemos iniciado el itinerario."
248,248_section-5,¿SABÍAS QUE...?,"Vallfogona de Ripollès alberga una importante colección de fósiles? En el vestíbulo del Ayuntamiento se puede ver una selección de los mejores ejemplares de la colección de fósiles, conchas y minerales que pertenecía a mosén Josep Maria Jubells y que, tras su muerte, la familia donó al municipio. Cerca de 400 ejemplares se exponen en 8 vitrinas distribuidos en función de sus características. La sierra de Puig d’Estela en Vallfogona de Ripollès RUTASPIRINEOS Todas las rutas han sido realizadas sobre el terreno por RUTAS PIRINEOS. Las rutas pueden variar mucho en función de la época del año, de la nieve y de las condiciones meteorológicas. La señalización (marcas, paneles, balizas) que podemos encontrar a lo largo de la ruta también puede variar con el tiempo. RUTAS PIRINEOS no se responsabiliza de cualquier mal uso de sus guías y recomienda que cada uno sea responsable y prudente en la montaña. Igualmente, os invitamos a documentaros con libros y guías especializadas para complementar la información descrita. Todos los tiempos son efectivos y toman un carácter orientativo, no se han tenido en cuenta las paradas por pequeñas que ¿QUÉ MÁS PODEMOS VISITAR? Monasterio de Ripoll El monasterio de Santa María de Ripoll es un monasterio benedictino declarado bien cultural de interés nacional en 1931. El monasterio, fundado hacia el año 880 por el conde Guifré el Pilós, se convirtió en lugar de sepelio de los condes de Barcelona y Besalú y un centro cultural de scriptorium muy importante de la Cataluña medieval. Coordenadas GPS: 42.201480º 2.190641º Museo etnográfico de Ripoll En el año 1929 se fundaba el Archivo Museo Folclórico de Ripoll, que fue el primero de Cataluña dedicado a la etnografía. A lo largo de setenta años recogió, conservó, estudió y difundió el patrimonio de la zona. El resultado es el Museo Etnográfico de Ripoll que, tras 10 años de readaptación, abre otra vez las puertas, invitando a hacer un recorrido que permite descubrir el pasado reciente y la identidad de un territorio. Más info en www.museuderipoll.org Coordenadas GPS: 42.201158º 2.189443º"
248,248_section-6,CÓMO LLEGAR EN COCHE,"Llegamos a Vallfogona de Ripollès desde Ripoll o desde Olot, por la carretera N-260a. Podemos aparcar en la calle Puig Estela, muy cerca del Ayuntamiento y muy cerca de una panadería."
