doc_id,content,data_type,route_id,img_orden,img_path,is_map,pais,region,provincia,comarca,zona,pueblo,nombre_ruta,categoria,dificultad,descripcion_dificultad,distancia_total_km,altitud_minima_m,altitud_maxima_m,desnivel_acumulado_pos,desnivel_acumulado_neg,tiempo_total_min,Punto_salida_llegada,poblacion_cercana,link_archivo,fecha
209_img-3,"Imagen de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p2_img1.jpeg.",image,209,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p2_img1.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_img-4,"Imagen de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p2_img2.jpeg.",image,209,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p2_img2.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_img-5,"Imagen de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p7_img1.jpeg.",image,209,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p7_img1.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_img-6,"Imagen de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p8_img1.jpeg.",image,209,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p8_img1.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_img-7,"Imagen de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p8_img2.jpeg.",image,209,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p8_img2.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_img-8,"Imagen de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p8_img3.jpeg.",image,209,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_p8_img3.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_img-9,"Mapa cartográfico de la ruta 'La cueva de Anes desde Prullans'. ubicada en Prullans, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_mapa.png.",image,209,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-prullans-cova-anes-la-cerdanya_es_mapa.png,True,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
210_img-1,"Imagen de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p1_img1.jpeg.",image,210,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_img-2,"Imagen de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p5_img1.jpeg.",image,210,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_img-3,"Imagen de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p5_img2.jpeg.",image,210,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_img-4,"Imagen de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p6_img1.jpeg.",image,210,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p6_img1.jpeg,False,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_img-5,"Imagen de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p6_img2.jpeg.",image,210,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p6_img2.jpeg,False,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_img-6,"Imagen de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p6_img3.jpeg.",image,210,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_p6_img3.jpeg,False,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_img-7,"Mapa cartográfico de la ruta 'El volcán del Puig d'Adri'. ubicada en Canet de Adri, El valle del Ter, Gironés, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_mapa.png.",image,210,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-adri-les-gorgues-de-canet-adri_es_mapa.png,True,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
211_img-1,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p1_img1.jpeg.",image,211,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-2,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p5_img1.jpeg.",image,211,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-3,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p5_img2.jpeg.",image,211,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-4,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p5_img3.jpeg.",image,211,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p5_img3.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-5,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p6_img1.jpeg.",image,211,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p6_img1.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-6,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p6_img2.jpeg.",image,211,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p6_img2.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-7,"Imagen de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p6_img3.jpeg.",image,211,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_p6_img3.jpeg,False,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_img-8,"Mapa cartográfico de la ruta 'Puig Cargol y la llanura de Calonge'. ubicada en Calonge, Las Gavarres (Bajo Ampurdán), Bajo Ampurdán, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_mapa.png.",image,211,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-cargol-i-la-plana-calongina-des-de-calonge_es_mapa.png,True,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
212_img-1,"Imagen de la ruta 'Puig de Cadiretes (519m) en la Ardenya'. ubicada en Llagostera, Ardenya-Cadiretes (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p1_img1.jpeg.",image,212,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_img-2,"Imagen de la ruta 'Puig de Cadiretes (519m) en la Ardenya'. ubicada en Llagostera, Ardenya-Cadiretes (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p5_img1.jpeg.",image,212,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_img-3,"Imagen de la ruta 'Puig de Cadiretes (519m) en la Ardenya'. ubicada en Llagostera, Ardenya-Cadiretes (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p5_img2.jpeg.",image,212,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_img-4,"Imagen de la ruta 'Puig de Cadiretes (519m) en la Ardenya'. ubicada en Llagostera, Ardenya-Cadiretes (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p6_img1.jpeg.",image,212,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p6_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_img-5,"Imagen de la ruta 'Puig de Cadiretes (519m) en la Ardenya'. ubicada en Llagostera, Ardenya-Cadiretes (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p6_img2.jpeg.",image,212,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-puig-de-cadiretes-llagostera_es_p6_img2.jpeg,False,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
