doc_id,content,data_type,meta_route_id,meta_img_orden,meta_img_path,meta_is_map,meta_pais,meta_region,meta_provincia,meta_comarca,meta_zona,meta_pueblo,meta_nombre_ruta,meta_categoria,meta_dificultad,meta_descripcion_dificultad,meta_distancia_total,meta_altitud_minima,meta_altitud_maxima,meta_desnivel_acumulado,meta_Tiempo_total,meta_Punto_salida_llegada,meta_poblacion_cercana,meta_link_archivo,meta_pdf_path,meta_fecha
239_img-9,"Mapa cartográfico de la ruta 'Molino de Brotons y salto de la Tosca en el valle de Marfà'. ubicada en Castellcir, El valle de Marfà, Moianès, Barcelona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-salt-moli-de-brotons-vall-marfa_es_mapa.png.",image,239,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-salt-moli-de-brotons-vall-marfa_es_mapa.png,True,España,Cataluña,Barcelona,Moianès,El valle de Marfà,Castellcir,Molino de Brotons y salto de la Tosca en el valle de Marfà,"Patrimonio histórico;Rutas circulares;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,10 km,535.0,655.0,+275 m / -275 m,3:40 h,Puente de la Fàbrega,Castellterçol,https://www.rutaspirineos.org/rutas/salt-moli-de-brotons-vall-marfa,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-salt-moli-de-brotons-vall-marfa_es.pdf,11/11/2025
240_img-1,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p1_img1.jpeg.",image,240,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p1_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-2,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p4_img1.jpeg.",image,240,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p4_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-3,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p4_img2.jpeg.",image,240,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p4_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-4,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p4_img3.jpeg.",image,240,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p4_img3.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-5,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p5_img1.jpeg.",image,240,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p5_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-6,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p5_img2.jpeg.",image,240,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p5_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-7,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p5_img3.jpeg.",image,240,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p5_img3.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-8,"Imagen de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p7_img1.jpeg.",image,240,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_p7_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
240_img-9,"Mapa cartográfico de la ruta 'Ruta circular por la Quar del Berguedá'. ubicada en La Quar, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_mapa.png.",image,240,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es_mapa.png,True,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764.0,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,11/11/2025
241_img-1,"Imagen de la ruta 'Camino antiguo del santuario de Montgrony desde Gombrèn'. ubicada en Gombrèn, Bajo Ripollés y Montgrony, El Ripollés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p1_img1.jpeg.",image,241,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p1_img1.jpeg,False,España,Cataluña,Gerona,El Ripollés,Bajo Ripollés y Montgrony,Gombrèn,Camino antiguo del santuario de Montgrony desde Gombrèn,Familias y niños;Patrimonio histórico,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"6,2 km",909.0,1.403,500m,2:50h,Plaza del Roser (Gombrèn),Gombrèn,https://www.rutaspirineos.org/rutas/santuari-de-montgrony-gombren-ripolles,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es.pdf,11/11/2025
241_img-2,"Imagen de la ruta 'Camino antiguo del santuario de Montgrony desde Gombrèn'. ubicada en Gombrèn, Bajo Ripollés y Montgrony, El Ripollés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p4_img1.jpeg.",image,241,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p4_img1.jpeg,False,España,Cataluña,Gerona,El Ripollés,Bajo Ripollés y Montgrony,Gombrèn,Camino antiguo del santuario de Montgrony desde Gombrèn,Familias y niños;Patrimonio histórico,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"6,2 km",909.0,1.403,500m,2:50h,Plaza del Roser (Gombrèn),Gombrèn,https://www.rutaspirineos.org/rutas/santuari-de-montgrony-gombren-ripolles,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es.pdf,11/11/2025
241_img-3,"Imagen de la ruta 'Camino antiguo del santuario de Montgrony desde Gombrèn'. ubicada en Gombrèn, Bajo Ripollés y Montgrony, El Ripollés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p4_img2.jpeg.",image,241,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p4_img2.jpeg,False,España,Cataluña,Gerona,El Ripollés,Bajo Ripollés y Montgrony,Gombrèn,Camino antiguo del santuario de Montgrony desde Gombrèn,Familias y niños;Patrimonio histórico,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"6,2 km",909.0,1.403,500m,2:50h,Plaza del Roser (Gombrèn),Gombrèn,https://www.rutaspirineos.org/rutas/santuari-de-montgrony-gombren-ripolles,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es.pdf,11/11/2025
241_img-4,"Imagen de la ruta 'Camino antiguo del santuario de Montgrony desde Gombrèn'. ubicada en Gombrèn, Bajo Ripollés y Montgrony, El Ripollés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p4_img3.jpeg.",image,241,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_p4_img3.jpeg,False,España,Cataluña,Gerona,El Ripollés,Bajo Ripollés y Montgrony,Gombrèn,Camino antiguo del santuario de Montgrony desde Gombrèn,Familias y niños;Patrimonio histórico,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"6,2 km",909.0,1.403,500m,2:50h,Plaza del Roser (Gombrèn),Gombrèn,https://www.rutaspirineos.org/rutas/santuari-de-montgrony-gombren-ripolles,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es.pdf,11/11/2025
241_img-5,"Mapa cartográfico de la ruta 'Camino antiguo del santuario de Montgrony desde Gombrèn'. ubicada en Gombrèn, Bajo Ripollés y Montgrony, El Ripollés, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_mapa.png.",image,241,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es_mapa.png,True,España,Cataluña,Gerona,El Ripollés,Bajo Ripollés y Montgrony,Gombrèn,Camino antiguo del santuario de Montgrony desde Gombrèn,Familias y niños;Patrimonio histórico,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"6,2 km",909.0,1.403,500m,2:50h,Plaza del Roser (Gombrèn),Gombrèn,https://www.rutaspirineos.org/rutas/santuari-de-montgrony-gombren-ripolles,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-de-montgrony-gombren-ripolles_es.pdf,11/11/2025
242_img-1,"Imagen de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p1_img1.jpeg.",image,242,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p1_img1.jpeg,False,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
242_img-2,"Imagen de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p4_img1.jpeg.",image,242,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p4_img1.jpeg,False,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
242_img-3,"Imagen de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p5_img1.jpeg.",image,242,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p5_img1.jpeg,False,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
242_img-4,"Imagen de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p5_img2.jpeg.",image,242,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p5_img2.jpeg,False,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
242_img-5,"Imagen de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p6_img1.jpeg.",image,242,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p6_img1.jpeg,False,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
242_img-6,"Imagen de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p6_img2.jpeg.",image,242,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_p6_img2.jpeg,False,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
242_img-7,"Mapa cartográfico de la ruta 'Del santuario del Miracle a la Alzina'. ubicada en Riner, Meseta del Solsonés, Solsonés, Lérida, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_mapa.png.",image,242,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es_mapa.png,True,España,Cataluña,Lérida,Solsonés,Meseta del Solsonés,Riner,Del santuario del Miracle a la Alzina,Familias y niños;Patrimonio histórico,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",722.0,834.0,275m,2:05h,Santuario del Miracle,Su,https://www.rutaspirineos.org/rutas/santuari-del-miracle-alzina-gr-7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuari-del-miracle-alzina-gr-7_es.pdf,11/11/2025
243_img-1,"Imagen de la ruta 'Montgarri, un santuario entre el Aran y el Pallars'. ubicada en Salardú, Naut Aran, Val d'Aran, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuario-de-montgarri-desde-el-plan-de-beret_es_p1_img1.jpeg.",image,243,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-santuario-de-montgarri-desde-el-plan-de-beret_es_p1_img1.jpeg,False,España,Cataluña,Lérida,Val d'Aran,Naut Aran,Salardú,"Montgarri, un santuario entre el Aran y el Pallars",Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"10,6 km",1.653,1.845,205m,2:20h,Pla de Beret,Salardú,https://www.rutaspirineos.org/rutas/santuario-de-montgarri-desde-el-plan-de-beret,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-santuario-de-montgarri-desde-el-plan-de-beret_es.pdf,11/11/2025
